tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,remove
有声小说,有声/b(其他) 小说/n(名词),193.0,288.0,602.0,283.0,418.0,0.032214842,4.98210796524726,4.24065561722739,0
挖矿,挖矿/n(名词),358.0,2249.0,1386.0,2143.0,2916.0,0.080659116,5.92786568879829,5.1044284959954105,0
职称考试,职称/n(名词) 考试/vn(其他),536.0,500.0,951.0,288.0,566.0,0.0788695747868226,4.6800466484967895,4.273813023365991,0
去黑眼圈,去/v(动词) 黑眼圈/n(名词),59.0,27.0,11.0,-4.641590677008445,7.0,0.180999999,0.05749022593946615,-0.018572337059130462,1
报废了,报废/v(动词) 了/u(助词),50.0,90.0,93.87695882470362,11.0,11.0,0.16581712099999998,2.6347846594215296,1.09861228866811,1
卡,卡/n(名词) /n(名词),120.0,200.0,18.0,29.0,27.0,0.26397459,1.34297129288636,0.0,1
新华信,新华信/nt(其他),148.0,45.0,172.0,5.0,3.0,0.037602375,1.8343719702816201,1.38629436111989,1
趣事,趣事/n(名词),205.0,8198.0,251.0,371.0,5445.0,0.331197185,5.43697469726945,4.44267111623438,0
清洗液加火碱,清洗液/n(名词) 加/v(动词) 火碱/n(名词),54.0,,6.0,54.03989735265976,41.05648437730595,0.176738767,2.4117145106984754,1.7684901412369278,1
动力,动力/n(名词),88.0,19049.0,125.0,2957.0,6252.0,0.152686298,7.01713910813009,6.41031576222722,1
时时彩招商,时时/d(副词) 彩/Ng(其他) 招商/v(动词),1332.0,82.0,65.0,40.0,10.0,0.18747350995641193,2.80642981637438,2.02532622077007,0
凤凰信誉,凤凰/ns(地名) 信誉/n(名词),69.0,34.0,33.517332886855506,2.0,2.0,0.026342175,1.38629436111989,0.0,1
淘宝删差评,淘宝/n(名词) 删/v(动词) 差评/n(名词),586.0,315.0,976.0,786.0,648.0,0.1805072189297104,2.22002532783454,1.05492016798614,0
经济补偿金,经济/n(名词) 补偿金/n(名词),321.0,3.0,332.0,28.320984601219493,9.0,0.018640349,0.6258113057978599,0.4307549483384826,1
快三快三,快/a(形容词) 三/m(数词) 快/a(形容词) 三/m(数词),150.0,183.0,12.0,31.108988103396616,84.95166138159223,0.174110469,2.1867172185689134,0.9741012456121968,1
r&b,r&/nx(其他) ;/w(标点) b/nx(其他),38.0,,67.0,27.0,50.0,0.18194451914127796,4.24874231228876,2.3606091139892404,0
赛ྉ车ྉ群,赛车/n(名词) 群/Ng(其他),94.0,37.0,81.0,25.0,27.0,0.2646895776359856,0.525321319515595,0.0,1
英菲尼迪,英菲尼迪/nz(其他专名),180.0,600.0,138.0,249.0,231.0,0.021534705,4.51108377764293,3.84276348341463,0
止跌筹股盘,止跌/v(动词) 筹/v(动词) 股盘/n(名词),66.0,,-69.8263146130567,-14.878618018948917,11.222050952057165,0.049836455999999994,0.618436915548669,0.11598034884518803,1
生活服务,生活/vn(其他) 服务/vn(其他),359.0,1993.0,601.0,590.0,1117.0,0.47906578299999997,5.52469620382721,5.421226842220651,0
产品经理,产品/n(名词) 经理/n(名词),397.0,987.0,1092.0,739.0,1008.0,0.08307458702736313,4.91152425135984,4.49055742218495,0
时时彩代理,时时/d(副词) 彩/Ng(其他) 代理/v(动词),204.0,202.0,76.0,49.0,46.0,0.133960529,2.83683367742675,2.30258509299405,0
淘宝客服任务赚钱,淘宝/n(名词) 客服/n(名词) 任务/n(名词) 赚钱/a(形容词),55.0,,2.0,23.61275252851847,-102.21183134292328,0.055938876,2.0267076718465016,1.1649669786918775,1
3dmax,3dmax/nz(其他专名),494.0,1216.0,1728.0,1042.0,1809.0,0.19757126,5.04621684855734,4.21000218436485,0
福特野马俱乐部,福特/n(名词) 野马/n(名词) 俱乐部/n(名词),66.0,2.0,4.0,1.0,10.974748154740064,0.018330083,0.0,0.0,1
劳务费,劳务费/n(名词),79.0,419.0,7.0,13.0,64.0,0.059029602,2.3516733019046296,1.3296613488547602,1
新生娱乐,新生/n(名词) 娱乐/vn(其他),55.0,102.0,22.0,22.0,17.0,0.158041282,2.67795000336388,0.693147180559945,1
天天特价,天天/nz(其他专名) 特价/n(名词),1613.0,5667.0,2729.0,2298.0,1950.0,0.16969402390109758,5.25987305976358,3.6753543750737405,0
哈娄美容减肥,哈/j(简称) 娄/j(简称) 美容/vn(其他) 减肥/vn(其他),216.0,1.0,1136.0,3.0,13.0,0.07892131299999999,1.01140426470735,0.0,1
cos,cos/nx(其他),2758.0,9267.0,7568.0,7720.0,7924.0,0.12031759546338847,6.680863264243519,5.61412042338437,0
网络软件创业加盟,网络/n(名词) 软件/n(名词) 创业/v(动词) 加盟/v(动词),59.0,,4.0,-3.9493175287020112,4.719797555883303,0.02821021,0.23072533534149237,0.08756596632662669,1
品牌推广,品牌/n(名词) 推广/v(动词),214.0,948.0,440.0,163.0,729.0,0.09009735099999999,5.031765361984889,4.50707757375547,0
帝国,帝国/n(名词),226.0,63232.0,378.0,26013.0,9060.0,0.09659255900000001,7.65210519901173,7.1007083002105595,1
coc,coc/nx(其他),1953.0,11624.0,3677.0,8615.0,4019.0,0.11092499273884751,7.13614166240813,5.599587375593821,0
业主维权,业主/n(名词) 维权/n(名词),266.0,1927.0,732.0,1224.0,1142.0,0.110999819,6.00110322208404,5.1909368925799,1
双眼皮,双眼皮/n(名词),1583.0,2895.0,834.0,275.0,1210.0,0.1334021232999906,4.5388404593564005,4.01791801946109,0
美元外币交流,美元/n(名词) 外币/n(名词) 交流/vn(其他),383.0,,16.0,8.518786234661738,-12.50179044667515,0.054126778,0.5826470557913733,0.11083412888368367,1
重庆酒托,重庆/ns(地名) 酒托/n(名词),50.0,27.0,14.0,12.0,6.0,0.040549583,1.6569465500206202,0.689009238476659,1
网贷交流,网贷/n(名词) 交流/vn(其他),63.0,409.0,128.0,351.0,119.0,0.24389400600000002,4.1613101589612995,4.27281450098162,1
微信推广,微信/n(名词) 推广/v(动词),738.0,836.0,1149.0,392.0,912.0,0.12088369728894625,4.87779712191758,4.38428990028363,0
a股股票短线内参,a股/n(名词) 股票/n(名词) 短线/n(名词) 内参/n(名词),115.0,3.0,140.0,-183.60656034559088,249.10544114299296,0.005237111,-0.3783112203646783,0.11692774441304282,1
书房,书房/n(名词),1167.0,885.0,1414.0,262.0,147.0,0.1743543771378908,5.167243272356901,4.42239232684592,0
科雷,科雷/nr(其他),53.0,41.0,1.0,4.0,7.0,0.09693326099999999,1.8343719702816201,0.693147180559945,1
君威团购,君威/n(名词) 团购/n(名词),61.0,18.0,15.0,9.0,9.0,0.005548732,2.66946747011752,2.24503527412618,1
现货原油投资,现货/n(名词) 原油/n(名词) 投资/vn(其他),232.0,453.0,92.0,96.0,380.0,0.003717073,3.3691658031175,2.1838647797900803,0
发牢骚,发牢骚/v(动词),50.0,2110.0,34.0,40.0,674.0,0.649791661,3.95958860401778,2.3693821196946803,1
妖股,妖股/n(名词),2665.0,2364.0,2518.0,833.0,1825.0,0.05905214553038789,5.51250797243214,4.807562830180959,0
羊癫疯,羊癫疯/n(名词),239.0,306.0,98.0,23.0,57.0,0.202995237,3.5191376531946403,2.0982737395252498,0
摄影交流,摄影/v(动词) 交流/vn(其他),280.0,3310.0,961.0,3092.0,2020.0,0.067032446,5.707604319348531,5.810852687213041,0
追剧,追剧/n(名词),298.0,2079.0,628.0,368.0,1032.0,0.164567484,5.38546507366745,4.44232030685045,0
淘宝店铺解封,淘宝/n(名词) 店铺/n(名词) 解封/v(动词),407.0,391.0,117.0,67.0,80.0,0.2426080646374233,2.18989761870789,0.0,0
语言能力,语言/n(名词) 能力/n(名词),709.0,67.0,504.0,4.0,36.0,0.15018050001683428,2.45831132968308,0.693147180559945,1
义乌,义乌/ns(地名),299.0,12993.0,895.0,11838.0,6783.0,0.027239378999999998,6.74134697900203,6.59174364329124,0
同盟,同盟/n(名词),73.0,15014.0,93.0,4352.0,1693.0,0.358342035,7.5172981497771,6.922861135731191,1
高原婚纱照,高原/n(名词) 婚纱照/n(名词),126.0,,299.97291579150686,-361.6478143216139,-156.90534811410234,0.029711899,0.644852683905144,0.2579584697821265,1
互赞群,互赞/n(名词) 群/Ng(其他),813.0,47960.0,2181.0,38494.0,12465.0,0.1716390882972769,5.8303126978060105,5.052508936141519,0
黄金喊单,黄金/n(名词) 喊/v(动词) 单/b(其他),1013.0,779.0,721.0,317.0,387.0,0.10661248704744596,4.024272932984251,3.18292178079193,0
酒店小妞,酒店/n(名词) 小妞/n(名词),125.0,,-1.611082023987418,-38.062030705087174,-80.30035522180107,0.213352143,0.6335387527905264,-0.07107690042395381,1
出街,出街/v(动词),73.0,180.0,56.5648518475274,8.0,15.0,0.15398718,3.07522054805437,1.56071040904141,1
同在郑州,同在/v(动词) 郑州/ns(地名),59.0,39.0,132.0,1.0,64.0,0.106579034,0.693147180559945,0.0,1
钢化膜,钢化膜/n(名词),351.0,391.0,288.0,273.0,400.0,0.164567484,5.0181180961624,4.08145633608916,0
咨询发票,咨询/vn(其他) 发票/n(名词),60.0,8.0,1.0,1.0,1.0,0.043763954,0.693147180559945,0.693147180559945,1
の蕾丝加,の/n(名词) 蕾丝/n(名词) 加/v(动词),733.0,145.0,773.4749214645675,466.4499267523623,-512.2459495003458,0.34989888744332015,1.1923985316467376,0.6823484683260672,1
股票金货,股票/n(名词) 金货/n(名词),58.0,,68.40172074470401,-192.1412441668482,-168.85891739684456,0.008937853,0.41477269615230555,0.19648623730492645,1
信用卡提额技巧,信用卡/n(名词) 提额/n(名词) 技巧/n(名词),61.0,18.0,3.0,1.0,7.0,0.023939561,0.693147180559945,0.0,1
承诺,承诺/v(动词),73.0,41585.0,66.0,4636.0,7045.0,0.376901895,6.00392765159582,5.062473511982709,1
we are木累,we/nx(其他) /w(标点) are/nx(其他) 木/Ng(其他) 累/v(动词),482.0,,-66.5332531014086,23.30956092812815,-382.50845664879876,0.609769721,2.0010925135272313,0.46568278545465247,1
牛股市户,牛/n(名词) 股市/n(名词) 户/Ng(其他),66.0,,13.1484515875261,29.9831678639424,-9.238156489428915,0.072333551,0.2542426341886778,0.09014276351023592,1
新都桥婚纱照,新都桥/ns(地名) 婚纱照/n(名词),135.0,,35.1078624600104,-60.12862022846581,-33.741569329792796,0.019783513,0.45595235327495887,0.11924158989907918,1
学习方法,学习/v(动词) 方法/n(名词),184.0,1994.0,407.0,103.0,2016.0,0.22671564600000002,4.14024572489674,3.41372852041548,0
考研交流,考研/v(动词) 交流/vn(其他),697.0,10328.0,5015.0,6202.0,6455.0,0.1719579494662687,5.50344717926126,5.98128177492891,0
代理群,代理/v(动词) 群/Ng(其他),136.0,18924.0,127.0,7152.0,1355.0,0.35590537,7.932107087628441,6.854677150879611,1
法律援助,法律/n(名词) 援助/vn(其他),585.0,719.0,777.0,400.0,436.0,0.06525342574874594,4.978270660402809,4.67537082133714,0
淘宝刷单群1,淘宝/n(名词) 刷/v(动词) 单群/n(名词) 1/m(数词),63.0,18.0,13.0,2.0,-52.331806949617395,0.00838204,1.09861228866811,0.0,1
nbjmbm,nbjmbm/nx(其他),176.0,,82.5235215608677,19.968689112485425,-896.913285570466,0.38317389399999996,0.281804866356184,0.034514200342152336,1
淘宝刷单群2,淘宝/n(名词) 刷/v(动词) 单群/n(名词) 2/m(数词),50.0,15.0,10.0,6.0,-75.1437549817427,0.007892294000000001,1.6094379124341003,0.693147180559945,1
拼多多砍价群,拼多/n(名词) /n(名词) 多/d(副词) 砍/v(动词) /n(名词) 价/n(名词) 群/Ng(其他),1067.0,972.0,5235.0,4756.0,4762.0,0.32539138859840633,3.36119354578307,0.0,1
爷们儿!,爷们儿/n(名词) !/w(标点),313.0,11.0,110.0,4.0,10382.315520583523,0.8603786840000001,0.0,0.0,1
手刷,手刷/n(名词),172.0,809.0,347.0,339.0,332.0,0.164567484,4.70529661076525,3.3274436485142305,0
财付通解封,财付通/n(名词) 解封/v(动词),57.0,5.0,7.0,11.634512244034438,25.533327402004613,0.017690919,0.8821006466334387,0.4377610574748239,1
美女妹妹友,美女/n(名词) 妹妹/n(名词) 友/Ng(其他),126.0,,156.32425076081122,-444.7073268011645,-1169.1666537436192,0.910006752,0.6422827562353607,-0.06834324522960117,1
美女视频,美女/n(名词) 视频/n(名词),601.0,925.0,69.0,108.0,58.0,0.22882976720736667,4.006884373007201,2.9885976172404303,0
讨账追债收账讨债,讨账/vn(其他) 追债/n(名词) 收账/n(名词) 讨债/v(动词),59.0,17.0,58.0,22.0,22.0,0.041110413,0.0,0.0,1
创业贷款,创业/v(动词) 贷款/n(名词),165.0,164.0,209.0,90.0,189.0,0.009009634,3.75595443712631,3.2061398351904398,0
新股民,新/a(形容词) 股民/n(名词),481.0,648.0,543.0,165.0,408.0,0.0325746854093925,4.061394173137759,4.55918209184073,0
bbin游戏,bbin/nx(其他) 游戏/n(名词),273.0,7.0,16.0,3.0,1.0,0.050361729,1.3321790402101201,0.0,1
劳保票保洁费票,劳保/n(名词) 票/n(名词) 保洁费/n(名词) 票/n(名词),179.0,,0.9827450843922316,-18.081100300375862,1.220460044731695,0.061624712000000005,0.18812144211428528,0.10860385832952825,1
365bet,365/m(数词) bet/nx(其他),209.0,845.0,5.0,25.0,112.0,0.3997268,3.09775282480459,2.53779418467608,1
科尔尼,科尔尼/nr(其他),120.0,1.0,136.0,-11.096306007588304,1.0,0.043651969000000006,0.10389089174946357,0.11531349081844074,1
公积金代理,公积金/n(名词) 代理/vn(其他),60.0,23.0,93.0,4.0,36.0,0.02673774,1.5595811562598798,1.3296613488547602,1
死飞,死飞/n(名词),316.0,1041.0,464.0,344.0,526.0,0.164567484,5.672177479482889,5.08727947351954,0
网上购物,网上/s(处所词) 购物/v(动词),197.0,2762.0,342.0,390.0,1632.0,0.05359256900000001,4.82644043967563,4.11881582456677,0
合肥贷款,合肥/ns(地名) 贷款/n(名词),50.0,117.0,152.0,162.0,60.0,0.014184533999999999,3.79993491681868,3.05383292148589,1
公募基金,公募/n(名词) 基金/n(名词),2191.0,46.0,1805.0,3.0,27.0,0.28727964633888176,2.07944154167984,0.0,1
运动户外,运动/n(名词) 户外/s(处所词),5147.0,220.0,4433.0,114.0,93.0,0.10629018157237805,4.73524395155057,4.1970599860718,0
cs75,cs/nx(其他) 75/m(数词),235.0,316.0,300.0,396.0,394.0,0.42256238,5.00122361591633,4.2928797556935,0
闺密群,闺密/n(名词) 群/Ng(其他),57.0,4800.0,2.0,155.0,34.0,0.894443735,4.20366754028288,3.1836729714837904,1
音乐与舞蹈学,音乐/n(名词) 与/c(连词) 舞蹈学/n(名词),50.0,68.0,6.0,1.0,4.0,0.027461258,0.693147180559945,0.0,1
整形整容,整形/vn(其他) 整容/vn(其他),192.0,532.0,59.0,122.0,194.0,0.023728517,3.23164611714863,3.9481570802609802,0
散步,散步/v(动词),203.0,3663.0,379.0,538.0,1842.0,0.295337294,5.45701461226987,4.20546040793396,0
宝马迷你,宝马/n(名词) 迷你/b(其他),61.0,12.0,5.0,3.0,4.2953506031120625,0.029572459,1.74786809746676,1.6094379124341003,1
短线精英,短线/n(名词) 精英/n(名词),268.0,70.0,753.0,41.0,23.0,0.012366166000000001,3.50930754899144,3.35462479700817,0
黄金分析,黄金/n(名词) 分析/v(动词),272.0,321.0,162.0,43.0,63.0,0.022982305,3.08200322643685,2.7816766690006807,0
绅宝x25,绅宝/nz(其他专名) x25/nx(其他),162.0,25.0,25.0,18.0,19.0,0.23427378100000001,2.99515544411126,2.66224772957239,0
全天计划,全天/t(时间词) 计划/n(名词),92.0,517.0,35.0,78.0,169.0,0.326285938,3.7277608464139598,2.69275862077511,1
凤凰平台,凤凰/ns(地名) 平台/n(名词),587.0,679.0,467.0,94.0,175.0,0.21607450526231745,3.4502855905727405,2.3383717048035697,0
我爱竞赛网,我/r(代词) 爱/v(动词) 竞赛/vn(其他) 网/n(名词),1017.0,1266.0,1964.0,729.0,1623.0,0.08926090893394824,4.91109678136809,4.700253954043481,0
发改委,发改委/n(名词),174.0,1017.0,168.0,227.0,291.0,0.062293179000000004,5.10211289181004,4.20850115359984,0
maya,maya/nx(其他),406.0,1045.0,995.0,509.0,890.0,0.041612819,5.1711181588220905,4.07375491313613,0
时时彩玩法,时时/d(副词) 彩/Ng(其他) 玩法/n(名词),76.0,50.0,15.0,4.0,16.0,0.057081859000000006,1.38629436111989,0.693147180559945,1
名侦探柯南,名侦探/n(名词) 柯南/n(名词),5341.0,2355.0,3143.0,1066.0,798.0,0.21826839262430148,5.34958392903765,3.77244001742124,1
网店交流,网店/n(名词) 交流/vn(其他),261.0,933.0,288.0,357.0,250.0,0.129058227,4.2046696791304905,3.86333575036776,0
超级mmm,超级/b(其他) mmm/nx(其他),148.0,196.0,66.0,24.0,29.0,0.166255605,3.6038051568547798,2.34106561356211,1
相亲邂逅,相亲/v(动词) 邂逅/v(动词),87.0,41.0,328.0,2.0,60.0,0.45025413200000003,1.74786809746676,0.0,1
打炮,打炮/v(动词),80.0,1822.0,77.0,159.0,265.0,0.192464085,5.23689743549094,3.98233146593188,1
彩票群,彩票/n(名词) 群/Ng(其他),67.0,1369.0,70.0,353.0,210.0,0.129149264,5.7836983667571,4.836461953075769,1
一切都是浮云,一切/r(代词) 都/d(副词) 是/v(动词) 浮云/n(名词),79.0,603.0,66.0,80.0,100.0,0.347123846,2.96325307788537,0.693147180559945,1
pྉkྉ群,pk/nx(其他) 群/Ng(其他),56.0,27.0,19.0,4.0,85.0,0.22889592623784502,1.3321790402101201,0.0,1
老时时彩,老/a(形容词) 时时/d(副词) 彩/Ng(其他),961.0,344.0,41.0,7.0,5.0,0.04313063830595209,1.79175946922805,0.693147180559945,1
杏彩,杏彩/n(名词),339.0,471.0,91.0,100.0,160.0,0.164567484,4.68233270138551,3.48244992661915,0
18考研,18/m(数词) 考研/v(动词),536.0,2683.0,1218.0,483.0,387.0,0.13672900244496416,5.07352993987526,4.84850251180674,0
0元购,0/m(数词) 元/q(量词) 购/Vg(其他),2677.0,9666.0,5738.0,3128.0,4882.0,0.1841299047904455,5.431367257894079,4.41021902941325,0
pia戏,pia/nx(其他) 戏/n(名词),290.0,535.0,981.0,353.0,642.0,0.127156021,5.0531577964874,3.40538665130152,0
月经不调,月经/n(名词) 不/d(副词) 调/v(动词),255.0,484.0,336.0,94.0,378.0,0.312491603,3.6042626785300897,2.45925034084036,0
集成墙面,集成/vn(其他) 墙面/n(名词),207.0,393.0,267.0,249.0,487.0,0.023461092000000003,4.52417988332808,4.16287089777152,0
口试,口试/v(动词),3182.0,186.0,562.0,18.0,14.0,0.19524244872345045,3.4830157337071603,2.6593226977095203,0
金牌营销,金牌/n(名词) 营销/vn(其他),85.0,126.0,9.0,11.0,10.0,0.030687533,1.9459101490553101,0.0,1
产品推广软件,产品/n(名词) 推广/vn(其他) 软件/n(名词),107.0,72.0,7.0,3.422468125289072,7.0,0.012818551000000001,0.7218926775363934,0.537038385973881,1
口才,口才/n(名词),254.0,3875.0,334.0,560.0,1345.0,0.06972704,5.70219766646119,4.69765498554595,0
1908棋牌,1908/m(数词) 棋牌/n(名词),55.0,1.0,86.0,3.0,720.5228379841433,0.335801722,1.9251211907908201,1.3296613488547602,1
执着,执着/a(形容词),272.0,20846.0,187.0,2148.0,3355.0,0.725021372,5.48691857246562,4.49615681301798,0
pos机,pos/nx(其他) 机/n(名词),1801.0,6799.0,4120.0,4160.0,4189.0,0.11032100823546141,5.56968151163155,5.16152801095439,0
合乐,合乐/ns(地名),114.0,936.0,18.0,44.0,87.0,0.13634616300000002,4.3284496091457,3.2235308319830205,1
炎亚纶,炎亚纶/nr(其他),156.0,834.0,191.0,170.0,157.0,0.12056377,4.999210948947019,3.47788779656708,0
宝马3系,宝马/n(名词) 3/m(数词) 系/v(动词),272.0,317.0,120.0,166.0,133.0,0.09846611,4.18870544942756,3.83179297613047,0
咨询票培训票,咨询票/n(名词) 培训/vn(其他) 票/n(名词),246.0,,1.8685552926657045,23.61275252851847,-102.21183134292328,0.056086507,2.0267076718465016,1.1649669786918775,1
收米,收米/n(名词),257.0,2313.0,215.0,638.0,520.0,0.164567484,5.25385724602655,4.16239636177533,0
开淘宝网店,开/v(动词) 淘宝网/nz(其他专名) 店/n(名词),436.0,1011.0,132.0,122.0,362.0,0.10580220664775222,2.32185550989508,1.69627513851586,0
qq营销,qq/n(名词) 营销/vn(其他),500.0,385.0,447.0,116.0,295.0,0.12947500322972091,4.075824877812391,3.5869492820461404,0
重庆,重庆/ns(地名),2706.0,93616.0,6684.0,73837.0,48308.0,0.1782513320616002,7.7276324128975595,7.618678001340981,0
潜力股中短趋势线,潜力股/n(名词) 中短/j(简称) 趋势线/n(名词),112.0,5.0,141.0,4.0,5.0,0.08688419900000001,1.03972077083992,0.0,1
jeep吉普,jeep/nx(其他) 吉普/n(名词),51.0,92.0,2.0,3.0,8.0,0.017999258,1.3296613488547602,0.636514168294813,1
河南,河南/ns(地名),1686.0,78627.0,4154.0,49344.0,28816.0,0.12846196448686903,7.492657615477821,7.43267836846928,0
美白针,美白针/n(名词),195.0,164.0,165.0,37.0,118.0,0.164567484,3.5596856791002702,2.47787310931256,0
林学,林学/n(名词),63.0,4049.0,10.0,83.0,37.0,0.066468581,4.513115196430309,3.2760976031671,1
我要找工作,我/r(代词) 要/v(动词) 找/v(动词) 工作/vn(其他),159.0,13.0,210.0,5.0,1.0,0.802341298,1.9459101490553101,1.09861228866811,1
网上兼职,网/n(名词) /n(名词) 上/f(方位词) /n(名词) 兼/v(动词) /n(名词) 职/Ng(其他),139.0,87.0,151.0,83.0,81.0,0.259059059,0.569009421181756,0.0,1
蝶阀厂家,蝶阀/n(名词) 厂家/n(名词),103.0,19.0,14.0,5.0,6.0,0.054251358,1.1537419427010902,0.867563228481461,1
师友,师友/n(名词),68.0,444.0,15.0,58.0,105.0,0.565068967,4.5342536477999404,3.36274100073709,1
宝马7系,宝马/n(名词) 7/m(数词) 系/v(动词),153.0,55.0,44.0,24.0,58.0,0.046646067,3.7588579929910297,2.97613880133844,0
财务公司,财务/n(名词) 公司/n(名词),2602.0,371.0,2271.0,144.0,143.0,0.12492114644174665,4.85495847006612,3.95548401617329,0
比分,比分/n(名词),167.0,2262.0,10.0,132.0,604.0,0.459307905,4.10744716125327,3.57805357491118,1
中国银行,中国/ns(地名) 银行/n(名词),2054.0,1056.0,1737.0,189.0,294.0,0.10968935940228956,4.8728177007318205,4.13893074539095,0
人才招聘,人才/n(名词) 招聘/v(动词),246.0,2522.0,954.0,2366.0,3967.0,0.11079454,5.865200159884111,5.72471181540414,0
扬州,扬州/ns(地名),281.0,13414.0,707.0,7630.0,5038.0,0.046443912000000004,7.304747207997,7.21335863209999,0
塑身,塑身/v(动词),176.0,702.0,244.0,189.0,306.0,0.022993742999999997,4.87462152670296,3.82382956446806,0
双颖,双/m(数词) 颖/Ag(其他),191.0,3187.0,244.0,1771.0,866.0,0.199839949,5.07611366547324,3.22693980981952,0
儿童牙齿矫正,儿童/n(名词) 牙齿/n(名词) 矫正/v(动词),119.0,2.0,7.0,1.0,2.0,0.065610954,0.693147180559945,0.0,1
比亚迪俱乐部,比亚迪/n(名词) 俱乐部/n(名词),85.0,42.0,4.0,12.0,2.0,0.040626495,2.4883277433685898,2.3978952727983702,1
中华骏捷,中华/nz(其他专名) 骏捷/nz(其他专名),52.0,57.0,6.0,46.0,20.0,0.040495919,3.59069979158534,3.17736828255238,1
精品哞哞,精品/n(名词) 哞哞/o(拟声词),50.0,50.0,1.0,1.0,79.96780567465694,0.41840646299999995,0.0,0.0,1
胎教,胎教/n(名词),2187.0,2479.0,2458.0,265.0,3008.0,0.18669467878879586,4.016504077165299,3.89187914161017,0
福彩3d计划,福彩/n(名词) 3d/nz(其他专名) 计划/n(名词),223.0,168.0,16.0,9.0,11.0,0.04211992,1.09861228866811,1.09861228866811,1
重点小学,重点/n(名词) 小学/n(名词),53.0,26.0,16.0,7.0,9.0,0.131567715,2.3516733019046296,1.09861228866811,1
产后缩阴,产后/t(时间词) 缩阴/v(动词),63.0,3.0,4.0,1.0,-163.4568722478314,0.210084052,0.0,0.0,1
网上赚钱打字群,网上/s(处所词) 赚钱/a(形容词) 打字/vn(其他) 群/Ng(其他),59.0,59.0,1.0,1.0,1.0,0.22256199,0.0,0.0,1
coser,coser/nx(其他),399.0,1305.0,1116.0,470.0,1963.0,0.032619575,5.9419281841655005,5.13530484669563,0
公务员面试,公务员/n(名词) 面试/v(动词),215.0,872.0,777.0,415.0,312.0,0.026348719,4.19722463463866,4.59867617512647,0
呼死,呼死/n(名词),465.0,844.0,65.0,50.0,170.0,0.18536283945128024,3.1309763617159,1.72785233083405,0
联通手机通话记录,联通/n(名词) 手机/n(名词) 通话/vn(其他) 记录/n(名词),138.0,117.0,6.0,-5.8259145076611185,1.0,0.06994612900000001,0.4772788445895498,0.0750592352680868,1
拳皇命运,拳皇/n(名词) 命运/n(名词),627.0,1633.0,42.0,88.0,70.0,0.11185164473970499,4.06133558604298,3.0632338400982304,0
乐天,乐天/nr(其他),152.0,15136.0,110.0,793.0,545.0,0.249892112,6.09413526335156,5.27437754601055,1
汽车抵押贷款,汽车/n(名词) 抵押/vn(其他) 贷款/n(名词),54.0,202.0,105.0,81.0,217.0,0.003870305,4.278641300538509,3.91890554042879,1
交流部,交流/vn(其他) 部/n(名词),64.0,1367.0,10.0,456.0,73.0,0.41445203700000005,6.55937114946803,5.77887973522766,1
早教资料,早教/j(简称) 资料/n(名词),298.0,119.0,31.0,28.0,69.0,0.058327934000000005,2.69042917423175,2.1639556568820604,0
战略学,战略学/n(名词),55.0,29.0,4.0,-14.870086257796972,-4.029615087305234,0.024073754,0.6100096672035328,-0.0348647151266893,1
进击的巨人,进击/v(动词) 的/u(助词) 巨人/n(名词),582.0,685.0,1375.0,317.0,447.0,0.11838444447395557,5.086514695985009,4.18338873664723,0
论文代写,论文/n(名词) 代写/n(名词),201.0,1050.0,311.0,360.0,691.0,0.073611198,4.8068945712693,4.12440900022098,0
激活码,激活码/n(名词),11604.0,1545.0,4912.0,467.0,2110.0,0.10011005441703494,5.4374109613565,4.2424907692232,0
手机定位找人,手机/n(名词) 定位/v(动词) 找人/n(名词),280.0,28.0,7.0,1.0,5.168081304080635,0.124968737,0.0,0.0,1
妖股龙头股涨停股,妖股/n(名词) 龙头股/n(名词) 涨停股/n(名词),114.0,18.0,142.0,6.0,1.0,0.04511561099999999,0.950270539233235,0.693147180559945,1
聪明,聪明/a(形容词),245.0,16877.0,127.0,610.0,3396.0,0.43640206299999995,5.837050054696309,4.80152320774499,1
部队,部队/n(名词),215.0,33904.0,291.0,7469.0,4691.0,0.24643817,7.48414078434667,6.007085404309749,1
欧巴,欧巴/n(名词),181.0,8176.0,220.0,1226.0,1126.0,0.133714418,6.181082924422469,4.702392155577651,0
考研英语,考研/v(动词) 英语/n(名词),239.0,575.0,819.0,361.0,311.0,0.008890091999999999,4.71420867053709,4.057373952799759,0
千术教学,千术/n(名词) 教学/n(名词),59.0,380.0,8.0,12.0,7.0,0.021833381000000002,2.3894602821377005,1.84622021932163,1
brothers,brothers/nx(其他),180.0,2412.0,11.0,317.0,126.0,0.052061527,5.21104857044384,3.15425616211626,1
大学生实习招聘,大学生/n(名词) 实习/vn(其他) 招聘/vn(其他),70.0,1.0,8.0,3.0,2.0,0.066120153,1.3321790402101201,1.09861228866811,1
菲亚特500,菲亚特/n(名词) 500/m(数词),59.0,7.0,8.0,1.1665681969619743,1.0,0.222600876,0.35012431555531087,0.04726571424950502,1
信用卡中介,信用卡/n(名词) 中介/n(名词),165.0,29.0,4.0,30.0,2.0,0.013588385,3.02823322265203,3.2716893223230294,1
奶茶加盟,奶茶/n(名词) 加盟/v(动词),156.0,232.0,142.0,103.0,115.0,0.10407056199999999,3.6892080635391005,3.2780891892654402,0
